driverId,truckId,eventTime,eventType,longitude,latitude,routeName,eventDate
28,34,58:47.0,Normal,-90.14,39.76,Springfield to KC Via Hanibal Route 2,2016-06-02-20
22,24,58:47.5,Normal,-92.31,34.78, Saint Louis to Chicago Route2,2016-06-02-20
20,47,58:47.1,Normal,-89.03,41.92,Peoria to Ceder Rapids,2016-06-02-20
14,15,58:47.8,Normal,-94.31,37.31,Memphis to Little Rock Route 2,2016-06-02-20
16,69,58:47.4,Normal,-91.63,41.72, Saint Louis to Chicago,2016-06-02-20
13,10,58:48.2,Normal,-89.03,41.92,Peoria to Ceder Rapids Route 2,2016-06-02-20
21,21,58:48.5,Normal,-94.31,37.31,Saint Louis to Memphis Route2,2016-06-02-20
12,55,58:48.9,Normal,-90.15,38.62,Joplin to Kansas City,2016-06-02-20
28,34,58:49.0,Normal,-90.24,39.72,Springfield to KC Via Hanibal Route 2,2016-06-02-20
29,108,58:47.9,Normal,-96.97,36.24,Wichita to Little Rock Route 2,2016-06-02-20
20,47,58:48.1,Normal,-89.29,41.85,Peoria to Ceder Rapids,2016-06-02-20
17,86,58:49.5,Normal,-93.45,38.99,Springfield to KC Via Columbia,2016-06-02-20
29,108,58:49.7,Normal,-96.44,36.23,Wichita to Little Rock Route 2,2016-06-02-20
17,86,58:48.7,Normal,-93.2,38.98,Springfield to KC Via Columbia,2016-06-02-20
15,48,58:50.0,Normal,-92.31,34.78,Joplin to Kansas City Route 2,2016-06-02-20
31,82,58:48.9,Normal,-94.46,37.16,Des Moines to Chicago Route 2,2016-06-02-20
16,69,58:49.1,Normal,-91.78,42.23, Saint Louis to Chicago,2016-06-02-20
22,24,58:49.4,Normal,-92.09,34.8, Saint Louis to Chicago Route2,2016-06-02-20
16,69,58:49.9,Normal,-91.63,41.72, Saint Louis to Chicago,2016-06-02-20
19,109,58:50.1,Normal,-96.68,36.2,Wichita to Little Rock.kml,2016-06-02-20
10,23,58:50.5,Normal,-91.07,38.31,Saint Louis to Tulsa,2016-06-02-20
16,69,58:50.7,Normal,-91.47,41.74, Saint Louis to Chicago,2016-06-02-20
13,10,58:50.8,Normal,-89.88,41.77,Peoria to Ceder Rapids Route 2,2016-06-02-20
11,19,58:50.5,Normal,-87.67,41.87,Des Moines to Chicago Route 2,2016-06-02-20
20,47,58:50.7,Normal,-90.2,41.59,Peoria to Ceder Rapids,2016-06-02-20
19,109,58:51.0,Normal,-96.44,36.23,Wichita to Little Rock.kml,2016-06-02-20
11,19,58:51.3,Normal,-87.67,41.87,Des Moines to Chicago Route 2,2016-06-02-20
21,21,58:51.2,Normal,-94.58,37.03,Saint Louis to Memphis Route2,2016-06-02-20
31,82,58:51.6,Normal,-94.46,37.16,Des Moines to Chicago Route 2,2016-06-02-20
25,53,58:51.5,Normal,-90.15,38.62,Des Moines to Chicago.kml,2016-06-02-20
32,84,58:51.8,Normal,-91.74,34.89,Joplin to Kansas City Route 2,2016-06-02-20
30,41,58:51.8,Normal,-90.64,41.56,Saint Louis to Memphis,2016-06-02-20
21,21,58:52.0,Normal,-94.46,37.16,Saint Louis to Memphis Route2,2016-06-02-20
11,19,58:52.2,Normal,-88.07,41.48,Des Moines to Chicago Route 2,2016-06-02-20
27,59,58:52.6,Normal,-93.85,39.01,Springfield to KC Via Columbia Route 2,2016-06-02-20
31,82,58:52.5,Normal,-94.31,37.31,Des Moines to Chicago Route 2,2016-06-02-20
32,84,58:52.8,Normal,-91.38,34.83,Joplin to Kansas City Route 2,2016-06-02-20
19,109,58:52.9,Normal,-95.99,36.17,Wichita to Little Rock.kml,2016-06-02-20
17,86,58:53.0,Normal,-94.16,39.04,Springfield to KC Via Columbia,2016-06-02-20
16,69,58:53.2,Normal,-90.7,41.62, Saint Louis to Chicago,2016-06-02-20
27,59,58:53.3,Normal,-94.0,39.03,Springfield to KC Via Columbia Route 2,2016-06-02-20
32,84,58:53.6,Normal,-91.14,34.96,Joplin to Kansas City Route 2,2016-06-02-20
10,23,58:54.0,Normal,-91.55,38.04,Saint Louis to Tulsa,2016-06-02-20
24,102,58:53.4,Normal,-88.77,40.76,Peoria to Ceder Rapids Route 2,2016-06-02-20
19,109,58:53.7,Normal,-95.76,36.08,Wichita to Little Rock.kml,2016-06-02-20
29,108,58:58.2,Normal,-94.22,35.5,Wichita to Little Rock Route 2,2016-06-02-20
31,82,58:58.5,Normal,-94.59,39.1,Des Moines to Chicago Route 2,2016-06-02-20
27,59,58:57.9,Normal,-94.31,39.04,Springfield to KC Via Columbia Route 2,2016-06-02-20
26,42,58:58.1,Normal,-92.61,37.7,Saint Louis to Tulsa Route2,2016-06-02-20
15,48,58:58.4,Normal,-90.04,35.19,Joplin to Kansas City Route 2,2016-06-02-20
21,21,58:58.9,Normal,-94.59,39.1,Saint Louis to Memphis Route2,2016-06-02-20
10,23,58:59.1,Normal,-92.61,37.7,Saint Louis to Tulsa,2016-06-02-20
27,59,58:58.7,Normal,-94.16,39.04,Springfield to KC Via Columbia Route 2,2016-06-02-20
26,42,58:59.1,Normal,-92.74,37.6,Saint Louis to Tulsa Route2,2016-06-02-20
31,82,58:59.4,Normal,-94.38,38.99,Des Moines to Chicago Route 2,2016-06-02-20
14,15,58:59.6,Normal,-94.38,38.99,Memphis to Little Rock Route 2,2016-06-02-20
17,86,59:00.0,Normal,-93.65,39.0,Springfield to KC Via Columbia,2016-06-02-20
25,53,58:59.5,Normal,-90.07,35.68,Des Moines to Chicago.kml,2016-06-02-20
21,21,58:59.7,Normal,-94.38,38.99,Saint Louis to Memphis Route2,2016-06-02-20
12,55,59:00.5,Normal,-90.07,35.1,Joplin to Kansas City,2016-06-02-20
11,19,59:00.6,Normal,-92.74,41.75,Des Moines to Chicago Route 2,2016-06-02-20
10,23,59:00.7,Normal,-92.89,37.51,Saint Louis to Tulsa,2016-06-02-20
25,53,59:01.1,Normal,-90.07,35.1,Des Moines to Chicago.kml,2016-06-02-20
20,47,59:00.1,Normal,-93.58,41.62,Peoria to Ceder Rapids,2016-06-02-20
13,10,59:01.4,Normal,-93.58,41.62,Peoria to Ceder Rapids Route 2,2016-06-02-20
25,53,59:00.3,Normal,-90.24,35.35,Des Moines to Chicago.kml,2016-06-02-20
30,41,59:00.5,Normal,-93.58,41.62,Saint Louis to Memphis,2016-06-02-20
26,42,59:00.8,Normal,-92.99,37.34,Saint Louis to Tulsa Route2,2016-06-02-20
31,82,59:01.3,Normal,-94.35,38.33,Des Moines to Chicago Route 2,2016-06-02-20
23,93,59:01.4,Normal,-90.7,41.62,Memphis to Little Rock Route 2,2016-06-02-20
25,53,59:01.9,Normal,-90.07,35.1,Des Moines to Chicago.kml,2016-06-02-20
12,55,59:02.1,Normal,-90.07,35.68,Joplin to Kansas City,2016-06-02-20
22,24,59:01.9,Normal,-91.38,34.83, Saint Louis to Chicago Route2,2016-06-02-20
18,16,59:02.1,Normal,-93.13,39.78,Springfield to KC Via Hanibal,2016-06-02-20
21,21,59:02.4,Normal,-94.37,38.0,Saint Louis to Memphis Route2,2016-06-02-20
25,53,59:02.7,Normal,-90.24,35.35,Des Moines to Chicago.kml,2016-06-02-20
10,23,59:02.4,Normal,-93.14,37.26,Saint Louis to Tulsa,2016-06-02-20
14,15,59:03.1,Normal,-94.3,37.66,Memphis to Little Rock Route 2,2016-06-02-20
28,34,59:03.4,Normal,-93.13,39.78,Springfield to KC Via Hanibal Route 2,2016-06-02-20
20,47,59:03.7,Normal,-92.74,41.75,Peoria to Ceder Rapids,2016-06-02-20
32,84,59:02.9,Normal,-91.74,34.89,Joplin to Kansas City Route 2,2016-06-02-20
12,55,59:03.1,Normal,-89.8,35.94,Joplin to Kansas City,2016-06-02-20
13,10,59:03.3,Normal,-93.36,41.69,Peoria to Ceder Rapids Route 2,2016-06-02-20
11,19,59:04.0,Normal,-91.59,41.7,Des Moines to Chicago Route 2,2016-06-02-20
23,93,59:04.1,Normal,-91.47,41.74,Memphis to Little Rock Route 2,2016-06-02-20
32,84,59:04.7,Normal,-92.09,34.8,Joplin to Kansas City Route 2,2016-06-02-20
27,59,59:04.9,Normal,-92.85,38.93,Springfield to KC Via Columbia Route 2,2016-06-02-20
17,86,59:05.3,Normal,-92.53,38.98,Springfield to KC Via Columbia,2016-06-02-20
22,24,59:05.5,Normal,-92.31,34.78, Saint Louis to Chicago Route2,2016-06-02-20
32,84,59:03.9,Normal,-91.93,34.81,Joplin to Kansas City Route 2,2016-06-02-20
14,15,59:04.0,Normal,-94.31,37.31,Memphis to Little Rock Route 2,2016-06-02-20
29,108,59:04.5,Normal,-92.25,34.92,Wichita to Little Rock Route 2,2016-06-02-20
22,24,59:04.6,Normal,-92.09,34.8, Saint Louis to Chicago Route2,2016-06-02-20
12,55,59:05.1,Normal,-89.54,36.84,Joplin to Kansas City,2016-06-02-20
23,93,59:05.1,Normal,-91.63,41.72,Memphis to Little Rock Route 2,2016-06-02-20
24,102,59:05.4,Normal,-92.09,34.8,Peoria to Ceder Rapids Route 2,2016-06-02-20
31,82,59:13.7,Normal,-87.67,41.87,Des Moines to Chicago Route 2,2016-06-02-20
23,93,59:13.9,Normal,-89.91,40.86,Memphis to Little Rock Route 2,2016-06-02-20
18,16,59:13.6,Normal,-94.36,39.37,Springfield to KC Via Hanibal,2016-06-02-20
13,10,59:13.8,Normal,-89.6,41.76,Peoria to Ceder Rapids Route 2,2016-06-02-20
19,109,59:14.6,Normal,-94.22,35.5,Wichita to Little Rock.kml,2016-06-02-20
20,47,59:15.4,Normal,-88.96,42.25,Peoria to Ceder Rapids,2016-06-02-20
31,82,59:15.5,Normal,-88.42,41.11,Des Moines to Chicago Route 2,2016-06-02-20
27,59,59:15.8,Normal,-90.67,38.82,Springfield to KC Via Columbia Route 2,2016-06-02-20
26,42,59:14.8,Normal,-95.76,36.18,Saint Louis to Tulsa Route2,2016-06-02-20
16,69,59:15.1,Normal,-89.52,40.7, Saint Louis to Chicago,2016-06-02-20
20,47,59:16.3,Normal,-88.64,42.21,Peoria to Ceder Rapids,2016-06-02-20
23,93,59:16.4,Normal,-90.35,38.43,Memphis to Little Rock Route 2,2016-06-02-20
15,48,59:15.6,Normal,-90.04,35.19,Joplin to Kansas City Route 2,2016-06-02-20
25,53,59:16.6,Normal,-89.56,37.2,Des Moines to Chicago.kml,2016-06-02-20
16,69,59:16.0,Normal,-89.52,40.7, Saint Louis to Chicago,2016-06-02-20
18,16,59:17.1,Normal,-94.15,39.77,Springfield to KC Via Hanibal,2016-06-02-20
11,19,59:16.3,Normal,-87.66,41.89,Des Moines to Chicago Route 2,2016-06-02-20
28,34,59:16.6,Normal,-94.24,39.63,Springfield to KC Via Hanibal Route 2,2016-06-02-20
20,47,59:17.2,Normal,-88.41,42.11,Peoria to Ceder Rapids,2016-06-02-20
27,59,59:16.7,Normal,-90.55,38.81,Springfield to KC Via Columbia Route 2,2016-06-02-20
14,15,59:17.0,Normal,-91.47,41.74,Memphis to Little Rock Route 2,2016-06-02-20
25,53,59:17.6,Normal,-89.54,36.84,Des Moines to Chicago.kml,2016-06-02-20
13,10,59:17.5,Normal,-88.64,42.21,Peoria to Ceder Rapids Route 2,2016-06-02-20
26,42,59:17.6,Normal,-95.35,36.47,Saint Louis to Tulsa Route2,2016-06-02-20
25,53,59:21.8,Normal,-90.07,35.1,Des Moines to Chicago.kml,2016-06-02-20
27,59,59:21.9,Normal,-90.67,38.82,Springfield to KC Via Columbia Route 2,2016-06-02-20
18,16,59:22.2,Normal,-92.74,39.76,Springfield to KC Via Hanibal,2016-06-02-20
22,24,59:22.2,Normal,-92.09,34.8, Saint Louis to Chicago Route2,2016-06-02-20
30,41,59:22.3,Normal,-88.64,42.21,Saint Louis to Memphis,2016-06-02-20
16,69,59:22.8,Normal,-91.63,41.72, Saint Louis to Chicago,2016-06-02-20
17,86,59:22.9,Normal,-90.93,38.82,Springfield to KC Via Columbia,2016-06-02-20
20,47,59:23.3,Normal,-88.96,42.25,Peoria to Ceder Rapids,2016-06-02-20
12,55,59:22.5,Normal,-90.24,35.35,Joplin to Kansas City,2016-06-02-20
29,108,59:22.7,Normal,-96.68,36.2,Wichita to Little Rock Route 2,2016-06-02-20
18,16,59:23.0,Normal,-92.57,39.77,Springfield to KC Via Hanibal,2016-06-02-20
21,21,59:23.8,Normal,-89.17,40.38,Saint Louis to Memphis Route2,2016-06-02-20
13,10,59:23.9,Normal,-88.64,42.21,Peoria to Ceder Rapids Route 2,2016-06-02-20
30,41,59:24.1,Normal,-89.03,41.92,Saint Louis to Memphis,2016-06-02-20
29,108,59:24.6,Normal,-97.14,36.41,Wichita to Little Rock Route 2,2016-06-02-20
27,59,59:23.5,Normal,-90.93,38.82,Springfield to KC Via Columbia Route 2,2016-06-02-20
26,42,59:23.7,Normal,-93.69,37.16,Saint Louis to Tulsa Route2,2016-06-02-20
22,24,59:23.9,Normal,-92.31,34.78, Saint Louis to Chicago Route2,2016-06-02-20
21,21,59:24.8,Normal,-88.77,40.76,Saint Louis to Memphis Route2,2016-06-02-20
14,15,59:25.0,Normal,-89.91,40.86,Memphis to Little Rock Route 2,2016-06-02-20
31,82,59:25.4,Normal,-88.42,41.11,Des Moines to Chicago Route 2,2016-06-02-20
20,47,59:24.3,Normal,-89.03,41.92,Peoria to Ceder Rapids,2016-06-02-20
25,53,59:24.5,Normal,-90.07,35.68,Des Moines to Chicago.kml,2016-06-02-20
17,86,59:24.8,Normal,-91.19,38.83,Springfield to KC Via Columbia,2016-06-02-20
24,102,59:25.1,Normal,-92.31,34.78,Peoria to Ceder Rapids Route 2,2016-06-02-20
22,24,59:25.6,Normal,-91.93,34.81, Saint Louis to Chicago Route2,2016-06-02-20
21,21,59:29.4,Normal,-88.07,41.48,Saint Louis to Memphis Route2,2016-06-02-20
18,16,59:29.7,Normal,-90.97,39.72,Springfield to KC Via Hanibal,2016-06-02-20
32,84,59:29.9,Normal,-90.29,40.96,Joplin to Kansas City Route 2,2016-06-02-20
26,42,59:29.8,Normal,-92.48,37.8,Saint Louis to Tulsa Route2,2016-06-02-20
16,69,59:30.1,Normal,-90.44,41.54, Saint Louis to Chicago,2016-06-02-20
12,55,59:30.3,Normal,-90.35,38.43,Joplin to Kansas City,2016-06-02-20
30,41,59:30.4,Normal,-91.24,41.67,Saint Louis to Memphis,2016-06-02-20
27,59,59:30.7,Normal,-92.38,38.98,Springfield to KC Via Columbia Route 2,2016-06-02-20
13,10,59:30.8,Normal,-90.82,41.66,Peoria to Ceder Rapids Route 2,2016-06-02-20
17,86,59:30.8,Normal,-92.53,38.98,Springfield to KC Via Columbia,2016-06-02-20
12,55,59:31.2,Normal,-90.15,38.62,Joplin to Kansas City,2016-06-02-20
29,108,59:31.3,Normal,-97.36,37.69,Wichita to Little Rock Route 2,2016-06-02-20
17,86,59:31.8,Normal,-92.63,38.95,Springfield to KC Via Columbia,2016-06-02-20
20,47,59:32.0,Normal,-91.94,41.71,Peoria to Ceder Rapids,2016-06-02-20
13,10,59:32.5,Normal,-91.59,41.7,Peoria to Ceder Rapids Route 2,2016-06-02-20
10,23,59:31.3,Normal,-92.48,37.8,Saint Louis to Tulsa,2016-06-02-20
26,42,59:31.5,Normal,-92.08,37.81,Saint Louis to Tulsa Route2,2016-06-02-20
22,24,59:31.8,Normal,-90.04,35.19, Saint Louis to Chicago Route2,2016-06-02-20
28,34,59:32.3,Normal,-90.79,39.69,Springfield to KC Via Hanibal Route 2,2016-06-02-20
29,108,59:32.3,Normal,-97.36,37.69,Wichita to Little Rock Route 2,2016-06-02-20
22,24,59:32.7,Normal,-90.04,35.19, Saint Louis to Chicago Route2,2016-06-02-20
17,86,59:32.8,Normal,-92.85,38.93,Springfield to KC Via Columbia,2016-06-02-20
21,21,59:32.9,Normal,-89.63,39.84,Saint Louis to Memphis Route2,2016-06-02-20
14,15,59:32.8,Normal,-91.78,42.23,Memphis to Little Rock Route 2,2016-06-02-20
29,108,59:33.3,Normal,-97.32,37.48,Wichita to Little Rock Route 2,2016-06-02-20
30,41,59:33.2,Normal,-92.19,41.74,Saint Louis to Memphis,2016-06-02-20
10,39,08:49.1,Normal,-90.18,38.64,Saint Louis to Tulsa,2016-06-02-20
30,95,08:49.2,Normal,-93.58,41.62, Saint Louis to Chicago Route2,2016-06-02-20
15,32,08:49.1,Normal,-90.04,35.19,Memphis to Little Rock,2016-06-02-20
27,81,08:49.3,Normal,-90.21,38.65,Springfield to KC Via Columbia Route 2,2016-06-02-20
10,39,08:50.0,Normal,-90.34,38.58,Saint Louis to Tulsa,2016-06-02-20
31,48,08:49.2,Normal,-94.58,37.03,Des Moines to Chicago Route 2,2016-06-02-20
20,79,08:49.2,Normal,-93.58,41.62,Peoria to Ceder Rapids Route 2,2016-06-02-20
32,71,08:50.0,Normal,-90.37,35.21,Saint Louis to Memphis Route2,2016-06-02-20
27,81,08:50.2,Normal,-90.41,38.75,Springfield to KC Via Columbia Route 2,2016-06-02-20
13,12,08:50.0,Normal,-93.36,41.69, Saint Louis to Chicago,2016-06-02-20
15,32,08:50.1,Normal,-90.37,35.21,Memphis to Little Rock,2016-06-02-20
22,24,08:50.2,Normal,-90.37,35.21,Peoria to Ceder Rapids Route 2,2016-06-02-20
23,66,08:50.8,Normal,-90.29,40.96,Saint Louis to Memphis,2016-06-02-20
11,27,08:50.9,Normal,-89.63,39.84, Saint Louis to Chicago Route2,2016-06-02-20
32,71,08:50.8,Normal,-90.68,35.12,Saint Louis to Memphis Route2,2016-06-02-20
17,92,08:51.0,Normal,-90.55,38.81,Springfield to KC Via Columbia,2016-06-02-20
24,68,08:51.1,Normal,-89.63,39.84,Des Moines to Chicago.kml,2016-06-02-20
22,24,08:51.8,Normal,-90.94,35.03,Peoria to Ceder Rapids Route 2,2016-06-02-20
30,95,08:51.8,Normal,-92.74,41.75, Saint Louis to Chicago Route2,2016-06-02-20
19,100,08:51.6,Normal,-97.32,37.15,Wichita to Little Rock.kml,2016-06-02-20
13,12,08:51.6,Normal,-92.74,41.75, Saint Louis to Chicago,2016-06-02-20
12,74,08:51.9,Normal,-90.0,37.72,Joplin to Kansas City,2016-06-02-20
21,105,08:51.9,Normal,-94.3,37.66,Memphis to Little Rock Route 2,2016-06-02-20
27,81,08:52.0,Normal,-90.67,38.82,Springfield to KC Via Columbia Route 2,2016-06-02-20
20,79,08:52.6,Normal,-92.4,41.78,Peoria to Ceder Rapids Route 2,2016-06-02-20
22,24,08:52.6,Normal,-91.14,34.96,Peoria to Ceder Rapids Route 2,2016-06-02-20
32,71,08:52.7,Normal,-91.14,34.96,Saint Louis to Memphis Route2,2016-06-02-20
21,105,08:52.8,Normal,-94.37,38.0,Memphis to Little Rock Route 2,2016-06-02-20
17,92,08:52.9,Normal,-90.79,38.83,Springfield to KC Via Columbia,2016-06-02-20
30,95,08:53.4,Normal,-92.19,41.74, Saint Louis to Chicago Route2,2016-06-02-20
32,71,08:53.6,Normal,-91.38,34.83,Saint Louis to Memphis Route2,2016-06-02-20
22,24,08:54.2,Normal,-91.74,34.89,Peoria to Ceder Rapids Route 2,2016-06-02-20
28,58,08:53.0,Normal,-90.24,39.72,Springfield to KC Via Hanibal Route 2,2016-06-02-20
25,21,08:54.4,Normal,-89.54,36.84,Des Moines to Chicago Route 2,2016-06-02-20
13,12,08:53.4,Normal,-92.19,41.74, Saint Louis to Chicago,2016-06-02-20
21,105,08:54.6,Normal,-94.38,38.67,Memphis to Little Rock Route 2,2016-06-02-20
11,27,08:53.6,Normal,-88.42,41.11, Saint Louis to Chicago Route2,2016-06-02-20
22,24,08:55.1,Normal,-91.93,34.81,Peoria to Ceder Rapids Route 2,2016-06-02-20
13,12,08:54.2,Normal,-91.94,41.71, Saint Louis to Chicago,2016-06-02-20
32,71,08:54.4,Normal,-91.74,34.89,Saint Louis to Memphis Route2,2016-06-02-20
11,27,08:55.3,Normal,-87.67,41.87, Saint Louis to Chicago Route2,2016-06-02-20
15,32,08:55.5,Normal,-91.93,34.81,Memphis to Little Rock,2016-06-02-20
26,17,08:54.5,Normal,-91.18,38.22,Saint Louis to Tulsa Route2,2016-06-02-20
28,58,08:54.8,Normal,-90.37,39.71,Springfield to KC Via Hanibal Route 2,2016-06-02-20
32,71,08:55.2,Normal,-91.93,34.81,Saint Louis to Memphis Route2,2016-06-02-20
23,66,08:56.0,Normal,-91.63,41.72,Saint Louis to Memphis,2016-06-02-20
27,81,08:55.3,Normal,-91.19,38.83,Springfield to KC Via Columbia Route 2,2016-06-02-20
13,12,08:55.9,Normal,-91.24,41.67, Saint Louis to Chicago,2016-06-02-20
28,58,08:59.8,Normal,-91.36,39.76,Springfield to KC Via Hanibal Route 2,2016-06-02-20
21,105,09:00.1,Normal,-94.37,38.0,Memphis to Little Rock Route 2,2016-06-02-20
15,32,09:00.0,Normal,-91.93,34.81,Memphis to Little Rock,2016-06-02-20
23,66,09:00.4,Normal,-91.32,41.71,Saint Louis to Memphis,2016-06-02-20
20,79,09:00.3,Normal,-89.6,41.76,Peoria to Ceder Rapids Route 2,2016-06-02-20
27,81,09:00.8,Normal,-92.38,38.98,Springfield to KC Via Columbia Route 2,2016-06-02-20
24,68,09:00.5,Normal,-89.63,39.84,Des Moines to Chicago.kml,2016-06-02-20
10,39,09:00.8,Normal,-92.31,37.81,Saint Louis to Tulsa,2016-06-02-20
13,12,09:01.1,Normal,-89.29,41.85, Saint Louis to Chicago,2016-06-02-20
18,49,09:01.1,Normal,-91.8,39.67,Springfield to KC Via Hanibal,2016-06-02-20
23,66,09:01.3,Normal,-91.05,41.72,Saint Louis to Memphis,2016-06-02-20
21,105,09:01.8,Normal,-94.31,37.31,Memphis to Little Rock Route 2,2016-06-02-20
26,17,09:01.3,Normal,-92.48,37.8,Saint Louis to Tulsa Route2,2016-06-02-20
15,32,09:01.8,Normal,-91.38,34.83,Memphis to Little Rock,2016-06-02-20
30,95,09:02.0,Normal,-89.03,41.92, Saint Louis to Chicago Route2,2016-06-02-20
26,17,09:02.3,Normal,-92.61,37.7,Saint Louis to Tulsa Route2,2016-06-02-20
27,81,09:02.6,Normal,-92.63,38.95,Springfield to KC Via Columbia Route 2,2016-06-02-20
23,66,09:03.0,Normal,-90.44,41.54,Saint Louis to Memphis,2016-06-02-20
18,49,09:02.0,Normal,-92.07,39.71,Springfield to KC Via Hanibal,2016-06-02-20
12,74,09:02.3,Normal,-89.8,35.94,Joplin to Kansas City,2016-06-02-20
10,39,09:02.6,Normal,-92.61,37.7,Saint Louis to Tulsa,2016-06-02-20
14,18,09:03.1,Normal,-94.46,37.16,Peoria to Ceder Rapids,2016-06-02-20
11,27,09:03.0,Normal,-90.2,38.65, Saint Louis to Chicago Route2,2016-06-02-20
24,68,09:03.1,Normal,-90.2,38.65,Des Moines to Chicago.kml,2016-06-02-20
27,81,09:03.5,Normal,-92.85,38.93,Springfield to KC Via Columbia Route 2,2016-06-02-20
30,95,09:03.8,Normal,-88.64,42.21, Saint Louis to Chicago Route2,2016-06-02-20
31,48,09:03.8,Normal,-94.58,37.03,Des Moines to Chicago Route 2,2016-06-02-20
22,24,09:03.9,Normal,-90.68,35.12,Peoria to Ceder Rapids Route 2,2016-06-02-20
24,68,09:04.1,Normal,-89.74,39.1,Des Moines to Chicago.kml,2016-06-02-20
29,16,09:04.0,Normal,-95.3,35.64,Wichita to Little Rock Route 2,2016-06-02-20
15,32,09:04.3,Normal,-90.68,35.12,Memphis to Little Rock,2016-06-02-20
25,21,09:04.6,Normal,-89.56,37.2,Des Moines to Chicago Route 2,2016-06-02-20
29,16,09:04.9,Normal,-95.15,35.51,Wichita to Little Rock Route 2,2016-06-02-20
15,32,09:05.1,Normal,-90.37,35.21,Memphis to Little Rock,2016-06-02-20
21,105,09:05.3,Normal,-94.46,37.16,Memphis to Little Rock Route 2,2016-06-02-20
23,66,09:04.8,Normal,-89.91,40.86,Saint Louis to Memphis,2016-06-02-20
32,71,09:05.0,Normal,-90.37,35.21,Saint Louis to Memphis Route2,2016-06-02-20
18,49,09:05.5,Normal,-92.74,39.76,Springfield to KC Via Hanibal,2016-06-02-20
24,68,09:05.7,Normal,-89.17,40.38,Des Moines to Chicago.kml,2016-06-02-20
30,95,09:05.7,Normal,-88.02,42.04, Saint Louis to Chicago Route2,2016-06-02-20
15,32,09:06.0,Normal,-90.04,35.19,Memphis to Little Rock,2016-06-02-20
11,27,09:06.5,Normal,-88.77,40.76, Saint Louis to Chicago Route2,2016-06-02-20
13,12,09:06.2,Normal,-87.66,41.89, Saint Louis to Chicago,2016-06-02-20
26,17,09:06.7,Normal,-93.34,37.21,Saint Louis to Tulsa Route2,2016-06-02-20
27,81,09:06.3,Normal,-93.45,38.99,Springfield to KC Via Columbia Route 2,2016-06-02-20
10,39,09:06.9,Normal,-93.34,37.21,Saint Louis to Tulsa,2016-06-02-20
23,66,09:07.3,Normal,-89.91,40.86,Saint Louis to Memphis,2016-06-02-20
14,18,09:06.7,Normal,-94.31,37.31,Peoria to Ceder Rapids,2016-06-02-20
31,48,09:07.1,Normal,-94.3,37.66,Des Moines to Chicago Route 2,2016-06-02-20
27,81,09:07.2,Normal,-93.65,39.0,Springfield to KC Via Columbia Route 2,2016-06-02-20
29,16,09:07.4,Normal,-94.22,35.5,Wichita to Little Rock Route 2,2016-06-02-20
15,32,09:11.3,Normal,-91.38,34.83,Memphis to Little Rock,2016-06-02-20
29,16,09:11.5,Normal,-92.87,35.25,Wichita to Little Rock Route 2,2016-06-02-20
16,46,09:12.1,Normal,-91.32,41.71,Joplin to Kansas City Route 2,2016-06-02-20
10,39,09:12.2,Normal,-95.01,36.73,Saint Louis to Tulsa,2016-06-02-20
11,27,09:12.6,Normal,-88.77,40.76, Saint Louis to Chicago Route2,2016-06-02-20
12,74,09:11.5,Normal,-90.35,38.43,Joplin to Kansas City,2016-06-02-20
30,95,09:12.9,Normal,-89.29,41.85, Saint Louis to Chicago Route2,2016-06-02-20
14,18,09:12.0,Normal,-94.59,39.1,Peoria to Ceder Rapids,2016-06-02-20
27,81,09:12.4,Normal,-94.44,39.1,Springfield to KC Via Columbia Route 2,2016-06-02-20
29,16,09:12.4,Normal,-92.53,35.15,Wichita to Little Rock Route 2,2016-06-02-20
28,58,09:13.0,Normal,-94.24,39.63,Springfield to KC Via Hanibal Route 2,2016-06-02-20
32,71,09:12.7,Normal,-91.93,34.81,Saint Louis to Memphis Route2,2016-06-02-20
31,48,09:13.2,Normal,-94.38,38.99,Des Moines to Chicago Route 2,2016-06-02-20
18,49,09:13.3,Normal,-94.28,39.53,Springfield to KC Via Hanibal,2016-06-02-20
32,71,09:13.4,Normal,-92.09,34.8,Saint Louis to Memphis Route2,2016-06-02-20
30,95,09:13.9,Normal,-89.6,41.76, Saint Louis to Chicago Route2,2016-06-02-20
15,32,09:13.9,Normal,-92.09,34.8,Memphis to Little Rock,2016-06-02-20
17,92,09:14.0,Normal,-94.16,39.04,Springfield to KC Via Columbia,2016-06-02-20
